provider,model_name,task_id,dimension_id,score_kind,strat_key,strat_value,n_rows,n_positive_truth,n_positive_pred,binary_accuracy,event_presence_auroc,event_presence_auprc,brier,positive_exact_hour_rate,positive_tolerance_1h_rate,median_abs_hour_error,accuracy,macro_f1,balanced_accuracy,truth_distribution,pred_distribution,exact_match,tolerance_1,median_abs_error
gpt54,gpt-5.4,S-T2,D4,categorical,stroke_tier,A,221,,,,,,,,,,0.26244343891402716,0.18227356010170356,0.2343555779119159,"{""bilateral_or_none"": 71, ""left"": 48, ""none"": 22, ""right"": 35, ""unknown"": 45}","{""bilateral_or_none"": 65, ""left"": 11, ""right"": 8, ""unknown"": 137}",,,
gpt54,gpt-5.4,S-T2,D4,categorical,stroke_tier,B,95,,,,,,,,,,0.07368421052631578,0.06061997703788748,0.05646135265700483,"{""bilateral_or_none"": 36, ""left"": 26, ""none"": 10, ""right"": 23}","{""bilateral_or_none"": 31, ""left"": 2, ""right"": 3, ""unknown"": 59}",,,
gpt54,gpt-5.4,S-T3,D4,categorical,anchor_time_bin,T=24,96,,,,,,,,,,0.17708333333333334,0.10119047619047618,0.3148148148148148,"{""consistent"": 18, ""inconsistent"": 2, ""uncertain"": 76}","{""consistent"": 94, ""inconsistent"": 1, ""uncertain"": 1}",,,
gpt54,gpt-5.4,S-T3,D4,categorical,anchor_time_bin,T=6,256,,,,,,,,,,0.2265625,0.15941683955151972,0.36335578002244673,"{""consistent"": 33, ""inconsistent"": 7, ""uncertain"": 216}","{""consistent"": 210, ""inconsistent"": 20, ""uncertain"": 26}",,,
gpt54,gpt-5.4,S-T3,D4,categorical,representation_profile,stroke_temporal_ab1b2,352,,,,,,,,,,0.21306818181818182,0.14635524747229456,0.3499418032053004,"{""consistent"": 51, ""inconsistent"": 9, ""uncertain"": 292}","{""consistent"": 304, ""inconsistent"": 21, ""uncertain"": 27}",,,
gpt54,gpt-5.4,S-T3,D4,categorical,stroke_layer,Layer1,352,,,,,,,,,,0.21306818181818182,0.14635524747229456,0.3499418032053004,"{""consistent"": 51, ""inconsistent"": 9, ""uncertain"": 292}","{""consistent"": 304, ""inconsistent"": 21, ""uncertain"": 27}",,,
gpt54,gpt-5.4,S-T3,D4,categorical,stroke_tier,A,349,,,,,,,,,,0.21203438395415472,0.14545018511024177,0.34909650134563625,"{""consistent"": 51, ""inconsistent"": 9, ""uncertain"": 289}","{""consistent"": 302, ""inconsistent"": 21, ""uncertain"": 26}",,,
gpt54,gpt-5.4,S-T3,D4,categorical,stroke_tier,B,3,,,,,,,,,,0.3333333333333333,0.25,0.3333333333333333,"{""uncertain"": 3}","{""consistent"": 2, ""uncertain"": 1}",,,
gpt54,gpt-5.4,SEP-S1,D1,event_time,anchor_time_bin,T=24,69,69.0,69.0,1.0,,1.0,0.029710144927536236,0.14492753623188406,0.2898550724637681,3.0,,,,,,,,
gpt54,gpt-5.4,SEP-S1,D1,event_time,anchor_time_bin,T=48,223,223.0,223.0,1.0,,1.0,0.03547085201793722,0.14798206278026907,0.31390134529147984,2.0,,,,,,,,
gpt54,gpt-5.4,SEP-S1,D1,event_time,anchor_time_bin,T=6,171,171.0,171.0,1.0,,1.0,0.029181286549707603,0.24561403508771928,0.4619883040935672,2.0,,,,,,,,
gpt54,gpt-5.4,SEP-S1,D1,event_time,onset_confidence,high,446,446.0,446.0,1.0,,1.0,0.03260089686098655,0.17040358744394618,0.35650224215246634,2.0,,,,,,,,
gpt54,gpt-5.4,SEP-S1,D1,event_time,onset_confidence,low,17,17.0,17.0,1.0,,1.0,0.024117647058823532,0.5294117647058824,0.5882352941176471,0.0,,,,,,,,
gpt54,gpt-5.4,SEP-S1,D1,event_time,representation_profile,full_ab1b2b3,463,463.0,463.0,1.0,,1.0,0.03228941684665228,0.183585313174946,0.3650107991360691,2.0,,,,,,,,
gpt54,gpt-5.4,SEP-S1,D1,event_time,trajectory_tier,atypical_low_support,47,47.0,47.0,1.0,,1.0,0.025319148936170217,0.23404255319148937,0.40425531914893614,2.0,,,,,,,,
gpt54,gpt-5.4,SEP-S1,D1,event_time,trajectory_tier,atypical_supported,234,234.0,234.0,1.0,,1.0,0.032905982905982914,0.15384615384615385,0.3418803418803419,2.0,,,,,,,,
gpt54,gpt-5.4,SEP-S1,D1,event_time,trajectory_tier,low_template_support,102,102.0,102.0,1.0,,1.0,0.03431372549019608,0.22549019607843138,0.39215686274509803,2.0,,,,,,,,
gpt54,gpt-5.4,SEP-S1,D1,event_time,trajectory_tier,typical_supported,80,80.0,80.0,1.0,,1.0,0.03200000000000001,0.1875,0.375,3.0,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D1,event_time,anchor_time_bin,T=24,30,30.0,30.0,1.0,,1.0,0.042000000000000016,0.1,0.3,3.0,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D1,event_time,anchor_time_bin,T=48,824,824.0,824.0,1.0,,1.0,0.042621359223300986,0.14320388349514562,0.3337378640776699,2.0,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D1,event_time,anchor_time_bin,T=6,1000,1000.0,979.0,0.979,,1.0,0.051137500000000016,0.184,0.392,2.0,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D1,event_time,onset_confidence,high,1631,1631.0,1616.0,0.9908031882280809,,1.0,0.046434702636419384,0.1489883507050889,0.3298589822194972,2.0,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D1,event_time,onset_confidence,low,223,223.0,217.0,0.9730941704035875,,1.0,0.05283632286995516,0.27802690582959644,0.6188340807174888,1.0,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D1,event_time,representation_profile,full_ab1b2b3,1854,1854.0,1833.0,0.988673139158576,,1.0,0.04720469255663431,0.1645091693635383,0.36461704422869473,2.0,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D1,event_time,trajectory_tier,atypical_low_support,100,100.0,99.0,0.99,,1.0,0.038,0.18,0.38,2.0,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D1,event_time,trajectory_tier,atypical_supported,266,266.0,265.0,0.9962406015037594,,1.0,0.041879699248120315,0.14285714285714285,0.34962406015037595,2.0,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D1,event_time,trajectory_tier,low_template_support,1157,1157.0,1144.0,0.9887640449438202,,1.0,0.04598314606741574,0.17545375972342264,0.3889369057908384,2.0,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D1,event_time,trajectory_tier,typical_supported,331,331.0,325.0,0.9818731117824774,,1.0,0.05853474320241693,0.13897280966767372,0.28700906344410876,3.0,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D2,event_time,anchor_time_bin,T=24,30,0.0,17.0,0.43333333333333335,,,0.46333333333333343,,,,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D2,event_time,anchor_time_bin,T=48,833,0.0,268.0,0.6782713085234093,,,0.2629651860744298,,,,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D2,event_time,anchor_time_bin,T=6,1005,0.0,272.0,0.7293532338308458,,,0.2200696517412935,,,,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D2,event_time,onset_confidence,high,1644,0.0,479.0,0.7086374695863747,,,0.23778588807785886,,,,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D2,event_time,onset_confidence,low,224,0.0,78.0,0.6517857142857143,,,0.28214285714285714,,,,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D2,event_time,representation_profile,full_ab1b2b3,1868,0.0,557.0,0.7018201284796574,,,0.24310492505353312,,,,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D2,event_time,trajectory_tier,atypical_low_support,101,0.0,36.0,0.6435643564356436,,,0.2737623762376238,,,,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D2,event_time,trajectory_tier,atypical_supported,268,0.0,98.0,0.6343283582089553,,,0.2953731343283582,,,,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D2,event_time,trajectory_tier,low_template_support,1165,0.0,350.0,0.6995708154506438,,,0.24615450643776823,,,,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D2,event_time,trajectory_tier,typical_supported,334,0.0,73.0,0.781437125748503,,,0.1812574850299401,,,,,,,,,,,
gpt54,gpt-5.4,SEP-T1,D5,categorical,anchor_time_bin,T=24,30,,,,,,,,,,0.43333333333333335,0.3023255813953488,0.43333333333333335,"{""high"": 30}","{""high"": 13, ""low"": 17}",,,
gpt54,gpt-5.4,SEP-T1,D5,categorical,anchor_time_bin,T=48,839,,,,,,,,,,0.31227651966626935,0.3074557130615532,0.5540656026140506,"{""high"": 730, ""low"": 109}","{""high"": 179, ""low"": 660}",,,
gpt54,gpt-5.4,SEP-T1,D5,categorical,anchor_time_bin,T=6,1006,,,,,,,,,,0.3230616302186879,0.3098865233224037,0.53453862294442,"{""high"": 891, ""low"": 115}","{""high"": 254, ""low"": 752}",,,
gpt54,gpt-5.4,SEP-T1,D5,categorical,onset_confidence,high,1651,,,,,,,,,,0.24894003634161113,0.19932104752667312,0.24894003634161113,"{""high"": 1651}","{""high"": 411, ""low"": 1240}",,,
gpt54,gpt-5.4,SEP-T1,D5,categorical,onset_confidence,low,224,,,,,,,,,,0.84375,0.4576271186440678,0.84375,"{""low"": 224}","{""high"": 35, ""low"": 189}",,,
gpt54,gpt-5.4,SEP-T1,D5,categorical,representation_profile,full_ab1b2b3,1875,,,,,,,,,,0.32,0.3103318455974181,0.5463450181708056,"{""high"": 1651, ""low"": 224}","{""high"": 446, ""low"": 1429}",,,
gpt54,gpt-5.4,SEP-T1,D5,categorical,trajectory_tier,atypical_low_support,101,,,,,,,,,,0.39603960396039606,0.2964485554413612,0.44696969696969696,"{""high"": 99, ""low"": 2}","{""high"": 40, ""low"": 61}",,,
gpt54,gpt-5.4,SEP-T1,D5,categorical,trajectory_tier,atypical_supported,268,,,,,,,,,,0.40298507462686567,0.28723404255319146,0.40298507462686567,"{""high"": 268}","{""high"": 108, ""low"": 160}",,,
gpt54,gpt-5.4,SEP-T1,D5,categorical,trajectory_tier,low_template_support,1172,,,,,,,,,,0.3310580204778157,0.33098788443616034,0.5286865813181603,"{""high"": 950, ""low"": 222}","{""high"": 234, ""low"": 938}",,,
gpt54,gpt-5.4,SEP-T1,D5,categorical,trajectory_tier,typical_supported,334,,,,,,,,,,0.19161676646706588,0.16080402010050251,0.19161676646706588,"{""high"": 334}","{""high"": 64, ""low"": 270}",,,
manual_fallback,manual_gemini_parsefix,AKI-S1,D1,event_time,anchor_time_bin,T=48,1,1.0,1.0,1.0,,1.0,0.009999999999999995,0.0,0.0,19.0,,,,,,,,
manual_fallback,manual_gemini_parsefix,AKI-S1,D1,event_time,representation_profile,full_ab1b2b3,1,1.0,1.0,1.0,,1.0,0.009999999999999995,0.0,0.0,19.0,,,,,,,,
manual_fallback,manual_gemini_parsefix,AKI-S1,D1,event_time,trajectory_tier,low_template_support,1,1.0,1.0,1.0,,1.0,0.009999999999999995,0.0,0.0,19.0,,,,,,,,
manual_fallback,manual_gemini_tail4_fallback,S-T1,D1,event_time,anchor_time_bin,T=48,1,0.0,1.0,0.0,,,0.48999999999999994,,,,,,,,,,,
manual_fallback,manual_gemini_tail4_fallback,S-T1,D1,event_time,representation_profile,stroke_temporal_ab1b2,1,0.0,1.0,0.0,,,0.48999999999999994,,,,,,,,,,,
manual_fallback,manual_gemini_tail4_fallback,S-T1,D1,event_time,stroke_layer,Layer1,1,0.0,1.0,0.0,,,0.48999999999999994,,,,,,,,,,,
manual_fallback,manual_gemini_tail4_fallback,S-T1,D1,event_time,stroke_tier,A,1,0.0,1.0,0.0,,,0.48999999999999994,,,,,,,,,,,
manual_fallback,manual_gemini_tail4_fallback,S-T1,D3,binary_from_trend,anchor_time_bin,T=48,1,,,1.0,,,0.09000000000000002,,,,,,,,,,,
manual_fallback,manual_gemini_tail4_fallback,S-T1,D3,binary_from_trend,representation_profile,stroke_temporal_ab1b2,1,,,1.0,,,0.09000000000000002,,,,,,,,,,,
manual_fallback,manual_gemini_tail4_fallback,S-T1,D3,binary_from_trend,stroke_layer,Layer1,1,,,1.0,,,0.09000000000000002,,,,,,,,,,,
manual_fallback,manual_gemini_tail4_fallback,S-T1,D3,binary_from_trend,stroke_tier,A,1,,,1.0,,,0.09000000000000002,,,,,,,,,,,
